"";"fdi_indicator.id";"fdi_indicator.value";"fdi_country.id";"fdi_country.value";"country_code";"year";"fdi_value";"fdi_unit";"fdi_obs_status";"fdi_decimal"
"728";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IT;Italy;"ITA";"2019"; 3.118521e+10;"";"";0
"729";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IT;Italy;"ITA";"2018"; 4.424972e+10;"";"";0
"730";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);IT;Italy;"ITA";"2017"; 1.113843e+10;"";"";0
"731";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);JM;Jamaica;"JAM";"2021";NA;"";"";0
"732";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);JM;Jamaica;"JAM";"2020"; 2.651006e+08;"";"";0
"733";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);JM;Jamaica;"JAM";"2019"; 6.654156e+08;"";"";0
"734";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);JM;Jamaica;"JAM";"2018"; 7.746206e+08;"";"";0
"735";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);JM;Jamaica;"JAM";"2017"; 8.888352e+08;"";"";0
"736";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);JP;Japan;"JPN";"2021";NA;"";"";0
"737";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);JP;Japan;"JPN";"2020"; 6.151492e+10;"";"";0
"738";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);JP;Japan;"JPN";"2019"; 3.996054e+10;"";"";0
"739";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);JP;Japan;"JPN";"2018"; 2.528937e+10;"";"";0
"740";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);JP;Japan;"JPN";"2017"; 1.880225e+10;"";"";0
"741";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);JO;Jordan;"JOR";"2021";NA;"";"";0
"742";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);JO;Jordan;"JOR";"2020"; 7.180282e+08;"";"";0
"743";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);JO;Jordan;"JOR";"2019"; 7.297183e+08;"";"";0
"744";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);JO;Jordan;"JOR";"2018"; 9.549296e+08;"";"";0
"745";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);JO;Jordan;"JOR";"2017"; 2.029718e+09;"";"";0
"746";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KZ;Kazakhstan;"KAZ";"2021";NA;"";"";0
"747";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KZ;Kazakhstan;"KAZ";"2020"; 7.194336e+09;"";"";0
"748";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KZ;Kazakhstan;"KAZ";"2019"; 3.730856e+09;"";"";0
"749";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KZ;Kazakhstan;"KAZ";"2018"; 3.532916e+08;"";"";0
"750";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KZ;Kazakhstan;"KAZ";"2017"; 4.757397e+09;"";"";0
"751";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KE;Kenya;"KEN";"2021";NA;"";"";0
"752";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KE;Kenya;"KEN";"2020"; 4.263052e+08;"";"";0
"753";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KE;Kenya;"KEN";"2019"; 4.699403e+08;"";"";0
"754";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KE;Kenya;"KEN";"2018"; 7.677615e+08;"";"";0
"755";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KE;Kenya;"KEN";"2017"; 1.346080e+09;"";"";0
"756";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KI;Kiribati;"KIR";"2021";NA;"";"";0
"757";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KI;Kiribati;"KIR";"2020"; 2.624093e+06;"";"";0
"758";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KI;Kiribati;"KIR";"2019";-5.582805e+05;"";"";0
"759";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KI;Kiribati;"KIR";"2018";-1.144365e+06;"";"";0
"760";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KI;Kiribati;"KIR";"2017"; 7.847973e+05;"";"";0
"761";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KP;Korea, Dem. People's Rep.;"PRK";"2021";NA;"";"";0
"762";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KP;Korea, Dem. People's Rep.;"PRK";"2020"; 6.338706e+06;"";"";0
"763";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KP;Korea, Dem. People's Rep.;"PRK";"2019"; 2.989501e+07;"";"";0
"764";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KP;Korea, Dem. People's Rep.;"PRK";"2018"; 1.953528e+06;"";"";0
"765";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KP;Korea, Dem. People's Rep.;"PRK";"2017";-1.283242e+07;"";"";0
"766";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KR;Korea, Rep.;"KOR";"2021";NA;"";"";0
"767";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KR;Korea, Rep.;"KOR";"2020"; 8.764900e+09;"";"";0
"768";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KR;Korea, Rep.;"KOR";"2019"; 9.634300e+09;"";"";0
"769";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KR;Korea, Rep.;"KOR";"2018"; 1.218260e+10;"";"";0
"770";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KR;Korea, Rep.;"KOR";"2017"; 1.791290e+10;"";"";0
"771";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);XK;Kosovo;"XKX";"2021";NA;"";"";0
"772";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);XK;Kosovo;"XKX";"2020"; 3.946253e+08;"";"";0
"773";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);XK;Kosovo;"XKX";"2019"; 2.850816e+08;"";"";0
"774";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);XK;Kosovo;"XKX";"2018"; 3.185430e+08;"";"";0
"775";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);XK;Kosovo;"XKX";"2017"; 2.868352e+08;"";"";0
"776";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KW;Kuwait;"KWT";"2021";NA;"";"";0
"777";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KW;Kuwait;"KWT";"2020";-5.580555e+08;"";"";0
"778";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KW;Kuwait;"KWT";"2019"; 5.156176e+08;"";"";0
"779";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KW;Kuwait;"KWT";"2018";-2.137757e+07;"";"";0
"780";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KW;Kuwait;"KWT";"2017"; 1.130121e+08;"";"";0
"781";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KG;Kyrgyz Republic;"KGZ";"2021";NA;"";"";0
"782";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KG;Kyrgyz Republic;"KGZ";"2020";-4.015186e+08;"";"";0
"783";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KG;Kyrgyz Republic;"KGZ";"2019"; 4.038651e+08;"";"";0
"784";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KG;Kyrgyz Republic;"KGZ";"2018"; 1.442226e+08;"";"";0
"785";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);KG;Kyrgyz Republic;"KGZ";"2017";-1.072128e+08;"";"";0
"786";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LA;Lao PDR;"LAO";"2021";NA;"";"";0
"787";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LA;Lao PDR;"LAO";"2020"; 9.677061e+08;"";"";0
"788";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LA;Lao PDR;"LAO";"2019"; 7.555241e+08;"";"";0
"789";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LA;Lao PDR;"LAO";"2018"; 1.358020e+09;"";"";0
"790";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LA;Lao PDR;"LAO";"2017"; 1.693081e+09;"";"";0
"791";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LV;Latvia;"LVA";"2021";NA;"";"";0
"792";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LV;Latvia;"LVA";"2020"; 9.441150e+08;"";"";0
"793";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LV;Latvia;"LVA";"2019"; 1.087577e+09;"";"";0
"794";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LV;Latvia;"LVA";"2018"; 4.278074e+08;"";"";0
"795";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LV;Latvia;"LVA";"2017"; 1.153575e+09;"";"";0
"796";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LB;Lebanon;"LBN";"2021";NA;"";"";0
"797";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LB;Lebanon;"LBN";"2020"; 2.860766e+09;"";"";0
"798";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LB;Lebanon;"LBN";"2019"; 2.054580e+09;"";"";0
"799";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LB;Lebanon;"LBN";"2018"; 2.658004e+09;"";"";0
"800";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LB;Lebanon;"LBN";"2017"; 2.522410e+09;"";"";0
"801";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LS;Lesotho;"LSO";"2021";NA;"";"";0
"802";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LS;Lesotho;"LSO";"2020"; 2.959260e+07;"";"";0
"803";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LS;Lesotho;"LSO";"2019"; 3.573259e+07;"";"";0
"804";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LS;Lesotho;"LSO";"2018"; 4.087407e+07;"";"";0
"805";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LS;Lesotho;"LSO";"2017"; 4.216878e+07;"";"";0
"806";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LR;Liberia;"LBR";"2021";NA;"";"";0
"807";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LR;Liberia;"LBR";"2020"; 8.696000e+07;"";"";0
"808";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LR;Liberia;"LBR";"2019"; 8.668170e+07;"";"";0
"809";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LR;Liberia;"LBR";"2018"; 1.291298e+08;"";"";0
"810";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LR;Liberia;"LBR";"2017"; 2.478430e+08;"";"";0
"811";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LY;Libya;"LBY";"2021";NA;"";"";0
"812";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LY;Libya;"LBY";"2020";NA;"";"";0
"813";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LY;Libya;"LBY";"2019"; 1.000000e+06;"";"";0
"814";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LY;Libya;"LBY";"2018"; 0.000000e+00;"";"";0
"815";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LY;Libya;"LBY";"2017"; 0.000000e+00;"";"";0
"816";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LI;Liechtenstein;"LIE";"2021";NA;"";"";0
"817";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LI;Liechtenstein;"LIE";"2020";NA;"";"";0
"818";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LI;Liechtenstein;"LIE";"2019";NA;"";"";0
"819";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LI;Liechtenstein;"LIE";"2018";-8.721209e+10;"";"";0
"820";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LI;Liechtenstein;"LIE";"2017"; 3.899959e+10;"";"";0
"821";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LT;Lithuania;"LTU";"2021";NA;"";"";0
"822";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LT;Lithuania;"LTU";"2020"; 4.478594e+09;"";"";0
"823";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LT;Lithuania;"LTU";"2019"; 3.434299e+09;"";"";0
"824";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LT;Lithuania;"LTU";"2018"; 1.299842e+09;"";"";0
"825";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LT;Lithuania;"LTU";"2017"; 1.383731e+09;"";"";0
"826";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LU;Luxembourg;"LUX";"2021";NA;"";"";0
"827";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LU;Luxembourg;"LUX";"2020"; 6.214463e+10;"";"";0
"828";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LU;Luxembourg;"LUX";"2019"; 1.479162e+10;"";"";0
"829";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LU;Luxembourg;"LUX";"2018";-1.675658e+10;"";"";0
"830";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);LU;Luxembourg;"LUX";"2017";-6.815332e+09;"";"";0
"831";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MO;Macao SAR, China;"MAC";"2021";NA;"";"";0
"832";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MO;Macao SAR, China;"MAC";"2020";-7.103970e+09;"";"";0
"833";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MO;Macao SAR, China;"MAC";"2019"; 6.508465e+09;"";"";0
"834";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MO;Macao SAR, China;"MAC";"2018"; 1.534096e+09;"";"";0
"835";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MO;Macao SAR, China;"MAC";"2017"; 1.701002e+09;"";"";0
"836";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MG;Madagascar;"MDG";"2021";NA;"";"";0
"837";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MG;Madagascar;"MDG";"2020"; 3.584671e+08;"";"";0
"838";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MG;Madagascar;"MDG";"2019"; 4.743114e+08;"";"";0
"839";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MG;Madagascar;"MDG";"2018"; 6.120364e+08;"";"";0
"840";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MG;Madagascar;"MDG";"2017"; 4.648566e+08;"";"";0
"841";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MW;Malawi;"MWI";"2021";NA;"";"";0
"842";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MW;Malawi;"MWI";"2020"; 4.523893e+07;"";"";0
"843";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MW;Malawi;"MWI";"2019"; 5.526785e+07;"";"";0
"844";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MW;Malawi;"MWI";"2018"; 7.701231e+07;"";"";0
"845";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MW;Malawi;"MWI";"2017"; 9.020000e+07;"";"";0
"846";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MY;Malaysia;"MYS";"2021";NA;"";"";0
"847";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MY;Malaysia;"MYS";"2020"; 4.313014e+09;"";"";0
"848";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MY;Malaysia;"MYS";"2019"; 9.154922e+09;"";"";0
"849";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MY;Malaysia;"MYS";"2018"; 8.304481e+09;"";"";0
"850";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MY;Malaysia;"MYS";"2017"; 9.368470e+09;"";"";0
"851";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MV;Maldives;"MDV";"2021";NA;"";"";0
"852";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MV;Maldives;"MDV";"2020"; 4.407117e+08;"";"";0
"853";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MV;Maldives;"MDV";"2019"; 9.610376e+08;"";"";0
"854";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MV;Maldives;"MDV";"2018"; 5.756580e+08;"";"";0
"855";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MV;Maldives;"MDV";"2017"; 4.578083e+08;"";"";0
"856";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ML;Mali;"MLI";"2021";NA;"";"";0
"857";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ML;Mali;"MLI";"2020"; 5.368518e+08;"";"";0
"858";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ML;Mali;"MLI";"2019"; 8.590915e+08;"";"";0
"859";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ML;Mali;"MLI";"2018"; 4.672954e+08;"";"";0
"860";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ML;Mali;"MLI";"2017"; 5.607475e+08;"";"";0
"861";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MT;Malta;"MLT";"2021";NA;"";"";0
"862";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MT;Malta;"MLT";"2020"; 4.433603e+09;"";"";0
"863";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MT;Malta;"MLT";"2019"; 4.172682e+09;"";"";0
"864";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MT;Malta;"MLT";"2018"; 4.464845e+09;"";"";0
"865";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MT;Malta;"MLT";"2017"; 3.890244e+09;"";"";0
"866";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MH;Marshall Islands;"MHL";"2021";NA;"";"";0
"867";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MH;Marshall Islands;"MHL";"2020"; 6.588261e+06;"";"";0
"868";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MH;Marshall Islands;"MHL";"2019"; 4.177234e+06;"";"";0
"869";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MH;Marshall Islands;"MHL";"2018"; 9.752051e+06;"";"";0
"870";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MH;Marshall Islands;"MHL";"2017"; 5.835497e+06;"";"";0
"871";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MR;Mauritania;"MRT";"2021";NA;"";"";0
"872";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MR;Mauritania;"MRT";"2020"; 9.279163e+08;"";"";0
"873";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MR;Mauritania;"MRT";"2019";-8.835611e+08;"";"";0
"874";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MR;Mauritania;"MRT";"2018"; 7.728905e+08;"";"";0
"875";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MR;Mauritania;"MRT";"2017"; 5.882172e+08;"";"";0
"876";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MU;Mauritius;"MUS";"2021";NA;"";"";0
"877";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MU;Mauritius;"MUS";"2020"; 2.459410e+08;"";"";0
"878";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MU;Mauritius;"MUS";"2019"; 4.714221e+08;"";"";0
"879";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MU;Mauritius;"MUS";"2018"; 4.605114e+08;"";"";0
"880";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MU;Mauritius;"MUS";"2017"; 4.799959e+08;"";"";0
"881";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MX;Mexico;"MEX";"2021";NA;"";"";0
"882";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MX;Mexico;"MEX";"2020"; 3.124763e+10;"";"";0
"883";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MX;Mexico;"MEX";"2019"; 2.974037e+10;"";"";0
"884";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MX;Mexico;"MEX";"2018"; 3.784989e+10;"";"";0
"885";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MX;Mexico;"MEX";"2017"; 3.322520e+10;"";"";0
"886";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);FM;Micronesia, Fed. Sts.;"FSM";"2021";NA;"";"";0
"887";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);FM;Micronesia, Fed. Sts.;"FSM";"2020";NA;"";"";0
"888";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);FM;Micronesia, Fed. Sts.;"FSM";"2019";NA;"";"";0
"889";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);FM;Micronesia, Fed. Sts.;"FSM";"2018";NA;"";"";0
"890";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);FM;Micronesia, Fed. Sts.;"FSM";"2017";NA;"";"";0
"891";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MD;Moldova;"MDA";"2021";NA;"";"";0
"892";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MD;Moldova;"MDA";"2020"; 1.574200e+08;"";"";0
"893";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MD;Moldova;"MDA";"2019"; 5.067500e+08;"";"";0
"894";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MD;Moldova;"MDA";"2018"; 2.934100e+08;"";"";0
"895";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MD;Moldova;"MDA";"2017"; 1.495200e+08;"";"";0
"896";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MC;Monaco;"MCO";"2021";NA;"";"";0
"897";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MC;Monaco;"MCO";"2020";NA;"";"";0
"898";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MC;Monaco;"MCO";"2019";NA;"";"";0
"899";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MC;Monaco;"MCO";"2018";NA;"";"";0
"900";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MC;Monaco;"MCO";"2017";NA;"";"";0
"901";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MN;Mongolia;"MNG";"2021";NA;"";"";0
"902";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MN;Mongolia;"MNG";"2020"; 1.719116e+09;"";"";0
"903";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MN;Mongolia;"MNG";"2019"; 2.443343e+09;"";"";0
"904";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MN;Mongolia;"MNG";"2018"; 1.951528e+09;"";"";0
"905";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MN;Mongolia;"MNG";"2017"; 1.494350e+09;"";"";0
"906";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ME;Montenegro;"MNE";"2021";NA;"";"";0
"907";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ME;Montenegro;"MNE";"2020"; 5.273410e+08;"";"";0
"908";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ME;Montenegro;"MNE";"2019"; 4.175899e+08;"";"";0
"909";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ME;Montenegro;"MNE";"2018"; 4.856531e+08;"";"";0
"910";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ME;Montenegro;"MNE";"2017"; 5.606654e+08;"";"";0
"911";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MA;Morocco;"MAR";"2021";NA;"";"";0
"912";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MA;Morocco;"MAR";"2020"; 1.418713e+09;"";"";0
"913";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MA;Morocco;"MAR";"2019"; 1.720825e+09;"";"";0
